"date","state","usage"
"18-06-2014","NJ",18050
"18-06-2014","NM",2536
"18-06-2014","NY",45540
"18-06-2014","NC",15809
"18-06-2014","ND",1225
"18-06-2014","OH",18951
"18-06-2014","OK",6138
"18-06-2014","OR",8539
"18-06-2014","PA",17975
"18-06-2014","RI",2191
"18-06-2014","SC",9145
"18-06-2014","SD",1016
"18-06-2014","TN",9706
"18-06-2014","TX",51077
"18-06-2014","UT",3868
"18-06-2014","VT",658
"18-06-2014","VA",12834
"18-06-2014","WA",11118
"18-06-2014","WV",2185
"18-06-2014","WI",7137
"18-06-2014","WY",631
"18-06-2014","AS",NA
"18-06-2014","GU",NA
"18-06-2014","MP",NA
"18-06-2014","PR",NA
"18-06-2014","UM",NA
"18-06-2014","VI",NA
"19-06-2014","AL",6383
"19-06-2014","AK",6
"19-06-2014","AZ",8741
"19-06-2014","AR",2763
"19-06-2014","CA",71498
"19-06-2014","CO",7724
"19-06-2014","CT",6423
"19-06-2014","DE",2192
"19-06-2014","DC",6232
"19-06-2014","FL",40468
"19-06-2014","GA",18900
"19-06-2014","HI",NA
"19-06-2014","ID",1301
"19-06-2014","IL",19574
"19-06-2014","IN",7802
"19-06-2014","IA",4048
"19-06-2014","KS",4068
"19-06-2014","KY",5383
"19-06-2014","LA",6895
"19-06-2014","ME",1588
"19-06-2014","MD",9331
"19-06-2014","MA",12273
"19-06-2014","MI",13639
"19-06-2014","MN",6925
"19-06-2014","MS",3638
"19-06-2014","MO",7630
"19-06-2014","MT",856
"19-06-2014","NE",2763
"19-06-2014","NV",9521
"19-06-2014","NH",1748
"19-06-2014","NJ",18423
"19-06-2014","NM",2153
"19-06-2014","NY",44237
"19-06-2014","NC",13625
"19-06-2014","ND",984
"19-06-2014","OH",16105
"19-06-2014","OK",5859
"19-06-2014","OR",8038
"19-06-2014","PA",17760
"19-06-2014","RI",2011
"19-06-2014","SC",8812
"19-06-2014","SD",832
"19-06-2014","TN",9388
"19-06-2014","TX",44344
"19-06-2014","UT",3687
"19-06-2014","VT",926
"19-06-2014","VA",12435
"19-06-2014","WA",9426
"19-06-2014","WV",1939
"19-06-2014","WI",7557
"19-06-2014","WY",521
"19-06-2014","AS",NA
"19-06-2014","GU",NA
"19-06-2014","MP",NA
"19-06-2014","PR",NA
"19-06-2014","UM",NA
"19-06-2014","VI",NA
"20-06-2014","AL",6191
"20-06-2014","AK",5
"20-06-2014","AZ",8648
"20-06-2014","AR",2812
"20-06-2014","CA",80246
"20-06-2014","CO",8197
"20-06-2014","CT",6112
"20-06-2014","DE",2660
"20-06-2014","DC",6189
"20-06-2014","FL",39759
"20-06-2014","GA",17295
"20-06-2014","HI",NA
"20-06-2014","ID",1400
"20-06-2014","IL",20996
"20-06-2014","IN",7864
"20-06-2014","IA",4197
"20-06-2014","KS",3979
"20-06-2014","KY",5492
"20-06-2014","LA",6707
"20-06-2014","ME",2210
"20-06-2014","MD",9487
"20-06-2014","MA",12653
"20-06-2014","MI",13255
"20-06-2014","MN",7783
"20-06-2014","MS",2791
"20-06-2014","MO",8324
"20-06-2014","MT",662
"20-06-2014","NE",2977
"20-06-2014","NV",13607
"20-06-2014","NH",2013
"20-06-2014","NJ",20174
"20-06-2014","NM",2602
"20-06-2014","NY",44900
"20-06-2014","NC",13868
"20-06-2014","ND",1027
"20-06-2014","OH",15650
"20-06-2014","OK",6070
"20-06-2014","OR",8663
"20-06-2014","PA",17230
"20-06-2014","RI",2467
"20-06-2014","SC",8338
"20-06-2014","SD",1058
"20-06-2014","TN",9262
"20-06-2014","TX",44955
"20-06-2014","UT",3320
"20-06-2014","VT",897
"20-06-2014","VA",12797
"20-06-2014","WA",10195
"20-06-2014","WV",2065
"20-06-2014","WI",6858
"20-06-2014","WY",650
"20-06-2014","AS",NA
"20-06-2014","GU",NA
"20-06-2014","MP",NA
"20-06-2014","PR",NA
"20-06-2014","UM",NA
"20-06-2014","VI",NA
"21-06-2014","AL",5908
"21-06-2014","AK",5
"21-06-2014","AZ",8482
"21-06-2014","AR",2540
"21-06-2014","CA",84132
"21-06-2014","CO",8055
"21-06-2014","CT",6526
"21-06-2014","DE",2779
"21-06-2014","DC",6040
"21-06-2014","FL",39957
"21-06-2014","GA",17594
"21-06-2014","HI",NA
"21-06-2014","ID",1349
"21-06-2014","IL",20453
"21-06-2014","IN",7583
"21-06-2014","IA",4410
"21-06-2014","KS",4014
"21-06-2014","KY",5293
"21-06-2014","LA",6878
"21-06-2014","ME",1964
"21-06-2014","MD",9814
"21-06-2014","MA",13194
"21-06-2014","MI",12815
"21-06-2014","MN",8311
"21-06-2014","MS",2971
"21-06-2014","MO",7483
"21-06-2014","MT",716
"21-06-2014","NE",2764
"21-06-2014","NV",14318
"21-06-2014","NH",1691
"21-06-2014","NJ",17642
"21-06-2014","NM",2477
"21-06-2014","NY",47464
"21-06-2014","NC",13715
"21-06-2014","ND",1023
"21-06-2014","OH",16612
"21-06-2014","OK",6083
"21-06-2014","OR",8779
"21-06-2014","PA",17937
"21-06-2014","RI",2380
"21-06-2014","SC",8225
"21-06-2014","SD",778
"21-06-2014","TN",9285
"21-06-2014","TX",45915
"21-06-2014","UT",3410
"21-06-2014","VT",960
"21-06-2014","VA",13297
"21-06-2014","WA",11576
"21-06-2014","WV",2066
"21-06-2014","WI",6730
"21-06-2014","WY",612
"21-06-2014","AS",NA
"21-06-2014","GU",NA
"21-06-2014","MP",NA
"21-06-2014","PR",NA
"21-06-2014","UM",NA
"21-06-2014","VI",NA
"22-06-2014","AL",7025
"22-06-2014","AK",5
"22-06-2014","AZ",9368
"22-06-2014","AR",3249
"22-06-2014","CA",84394
"22-06-2014","CO",8506
"22-06-2014","CT",6865
"22-06-2014","DE",3179
"22-06-2014","DC",6905
"22-06-2014","FL",42824
"22-06-2014","GA",18455
"22-06-2014","HI",NA
"22-06-2014","ID",1554
"22-06-2014","IL",22793
"22-06-2014","IN",8330
"22-06-2014","IA",4952
"22-06-2014","KS",4952
"22-06-2014","KY",6531
"22-06-2014","LA",7628
"22-06-2014","ME",1996
"22-06-2014","MD",12051
"22-06-2014","MA",14760
"22-06-2014","MI",14111
"22-06-2014","MN",8574
"22-06-2014","MS",3193
"22-06-2014","MO",8723
"22-06-2014","MT",738
"22-06-2014","NE",3034
"22-06-2014","NV",13837
"22-06-2014","NH",2052
"22-06-2014","NJ",21562
"22-06-2014","NM",2452
"22-06-2014","NY",50199
"22-06-2014","NC",16576
"22-06-2014","ND",1196
"22-06-2014","OH",18505
"22-06-2014","OK",6979
"22-06-2014","OR",8938
"22-06-2014","PA",20147
"22-06-2014","RI",2286
"22-06-2014","SC",9439
"22-06-2014","SD",913
"22-06-2014","TN",9538
"22-06-2014","TX",50357
"22-06-2014","UT",3884
"22-06-2014","VT",911
"22-06-2014","VA",14957
"22-06-2014","WA",11683
"22-06-2014","WV",2426
"22-06-2014","WI",7689
"22-06-2014","WY",685
"22-06-2014","AS",NA
"22-06-2014","GU",NA
"22-06-2014","MP",NA
"22-06-2014","PR",NA
"22-06-2014","UM",NA
"22-06-2014","VI",NA
"23-06-2014","AL",6343
"23-06-2014","AK",NA
"23-06-2014","AZ",9065
"23-06-2014","AR",2784
"23-06-2014","CA",72986
"23-06-2014","CO",7387
"23-06-2014","CT",5963
"23-06-2014","DE",1856
"23-06-2014","DC",6664
"23-06-2014","FL",37905
"23-06-2014","GA",17088
"23-06-2014","HI",NA
"23-06-2014","ID",1281
"23-06-2014","IL",19648
"23-06-2014","IN",7979
"23-06-2014","IA",3748
"23-06-2014","KS",3818
"23-06-2014","KY",5191
"23-06-2014","LA",6980
"23-06-2014","ME",1619
"23-06-2014","MD",9793
"23-06-2014","MA",12100
"23-06-2014","MI",12948
"23-06-2014","MN",7425
"23-06-2014","MS",2932
"23-06-2014","MO",7596
"23-06-2014","MT",674
"23-06-2014","NE",2784
"23-06-2014","NV",12243
"23-06-2014","NH",1812
"23-06-2014","NJ",17669
"23-06-2014","NM",2198
"23-06-2014","NY",41184
"23-06-2014","NC",14623
"23-06-2014","ND",1002
"23-06-2014","OH",14873
"23-06-2014","OK",5884
"23-06-2014","OR",7631
"23-06-2014","PA",17059
"23-06-2014","RI",2073
"23-06-2014","SC",8468
"23-06-2014","SD",802
"23-06-2014","TN",8195
"23-06-2014","TX",47376
"23-06-2014","UT",3136
"23-06-2014","VT",754
"23-06-2014","VA",13215
"23-06-2014","WA",10090
"23-06-2014","WV",2341
"23-06-2014","WI",7040
"23-06-2014","WY",528
"23-06-2014","AS",NA
"23-06-2014","GU",NA
"23-06-2014","MP",NA
"23-06-2014","PR",NA
"23-06-2014","UM",NA
"23-06-2014","VI",NA
"24-06-2014","AL",6349
"24-06-2014","AK",5
"24-06-2014","AZ",8138
"24-06-2014","AR",2382
"24-06-2014","CA",68781
"24-06-2014","CO",7330
"24-06-2014","CT",6097
"24-06-2014","DE",1349
"24-06-2014","DC",6886
"24-06-2014","FL",37250
"24-06-2014","GA",15967
"24-06-2014","HI",NA
"24-06-2014","ID",1392
"24-06-2014","IL",18850
"24-06-2014","IN",7305
"24-06-2014","IA",3767
"24-06-2014","KS",3717
"24-06-2014","KY",5080
"24-06-2014","LA",6807
"24-06-2014","ME",1747
"24-06-2014","MD",9600
"24-06-2014","MA",13715
"24-06-2014","MI",12165
"24-06-2014","MN",7180
"24-06-2014","MS",2902
"24-06-2014","MO",6966
"24-06-2014","MT",685
"24-06-2014","NE",2709
"24-06-2014","NV",8460
"24-06-2014","NH",1961
"24-06-2014","NJ",17561
"24-06-2014","NM",1988
"24-06-2014","NY",44356
"24-06-2014","NC",13573
"24-06-2014","ND",914
"24-06-2014","OH",15363
"24-06-2014","OK",5562
"24-06-2014","OR",7900
"24-06-2014","PA",16482
"24-06-2014","RI",2326
"24-06-2014","SC",8279
"24-06-2014","SD",834
"24-06-2014","TN",8043
"24-06-2014","TX",42289
"24-06-2014","UT",3722
"24-06-2014","VT",905
"24-06-2014","VA",12040
"24-06-2014","WA",9532
"24-06-2014","WV",2125
"24-06-2014","WI",6961
"24-06-2014","WY",551
"24-06-2014","AS",NA
"24-06-2014","GU",NA
"24-06-2014","MP",NA
"24-06-2014","PR",NA
"24-06-2014","UM",NA
"24-06-2014","VI",NA
"25-06-2014","AL",7617
"25-06-2014","AK",5
"25-06-2014","AZ",11281
"25-06-2014","AR",3511
"25-06-2014","CA",92624
"25-06-2014","CO",9495
"25-06-2014","CT",6367
"25-06-2014","DE",1668
"25-06-2014","DC",6473
"25-06-2014","FL",48659
"25-06-2014","GA",20903
"25-06-2014","HI",NA
"25-06-2014","ID",1478
"25-06-2014","IL",23529
"25-06-2014","IN",10614
"25-06-2014","IA",4352
"25-06-2014","KS",4126
"25-06-2014","KY",7093
"25-06-2014","LA",8661
"25-06-2014","ME",1742
"25-06-2014","MD",10245
"25-06-2014","MA",14928
"25-06-2014","MI",15956
"25-06-2014","MN",8360
"25-06-2014","MS",3201
"25-06-2014","MO",9027
"25-06-2014","MT",705
"25-06-2014","NE",2975
"25-06-2014","NV",8891
"25-06-2014","NH",1971
"25-06-2014","NJ",22100
"25-06-2014","NM",2458
"25-06-2014","NY",50809
"25-06-2014","NC",17803
"25-06-2014","ND",1184
"25-06-2014","OH",20494
"25-06-2014","OK",7147
"25-06-2014","OR",9675
"25-06-2014","PA",20592
"25-06-2014","RI",2410
"25-06-2014","SC",9920
"25-06-2014","SD",882
"25-06-2014","TN",12227
"25-06-2014","TX",51394
"25-06-2014","UT",3629
"25-06-2014","VT",706
"25-06-2014","VA",14628
"25-06-2014","WA",11836
"25-06-2014","WV",2111
"25-06-2014","WI",10183
"25-06-2014","WY",585
"25-06-2014","AS",NA
"25-06-2014","GU",NA
"25-06-2014","MP",NA
"25-06-2014","PR",NA
"25-06-2014","UM",NA
"25-06-2014","VI",NA
"26-06-2014","AL",7167
"26-06-2014","AK",5
"26-06-2014","AZ",9271
"26-06-2014","AR",2859
"26-06-2014","CA",83293
"26-06-2014","CO",7704
"26-06-2014","CT",6770
"26-06-2014","DE",1734
"26-06-2014","DC",7198
"26-06-2014","FL",41059
"26-06-2014","GA",19033
"26-06-2014","HI",NA
"26-06-2014","ID",1445
"26-06-2014","IL",22773
"26-06-2014","IN",9303
"26-06-2014","IA",4627
"26-06-2014","KS",5069
"26-06-2014","KY",8059
"26-06-2014","LA",7101
"26-06-2014","ME",1853
"26-06-2014","MD",10387
"26-06-2014","MA",15465
"26-06-2014","MI",14997
"26-06-2014","MN",9044
"26-06-2014","MS",3165
"26-06-2014","MO",8771
"26-06-2014","MT",762
"26-06-2014","NE",3121
"26-06-2014","NV",8114
"26-06-2014","NH",2103
"26-06-2014","NJ",20201
"26-06-2014","NM",2355
"26-06-2014","NY",49806
"26-06-2014","NC",16514
"26-06-2014","ND",1086
"26-06-2014","OH",19009
"26-06-2014","OK",5965
"26-06-2014","OR",8551
"26-06-2014","PA",20611
"26-06-2014","RI",2406
"26-06-2014","SC",10497
"26-06-2014","SD",1019
"26-06-2014","TN",10371
"26-06-2014","TX",50001
"26-06-2014","UT",3965
"26-06-2014","VT",854
"26-06-2014","VA",14498
"26-06-2014","WA",10950
"26-06-2014","WV",2341
"26-06-2014","WI",9298
"26-06-2014","WY",629
"26-06-2014","AS",NA
"26-06-2014","GU",NA
"26-06-2014","MP",NA
"26-06-2014","PR",NA
"26-06-2014","UM",NA
"26-06-2014","VI",NA
"27-06-2014","AL",5539
"27-06-2014","AK",5
"27-06-2014","AZ",8143
"27-06-2014","AR",2530
"27-06-2014","CA",75762
"27-06-2014","CO",7582
"27-06-2014","CT",5875
"27-06-2014","DE",1361
"27-06-2014","DC",5889
"27-06-2014","FL",36268
"27-06-2014","GA",17387
"27-06-2014","HI",NA
"27-06-2014","ID",1492
"27-06-2014","IL",20590
"27-06-2014","IN",7330
"27-06-2014","IA",3518
"27-06-2014","KS",3808
"27-06-2014","KY",5470
"27-06-2014","LA",5795
"27-06-2014","ME",2064
"27-06-2014","MD",9158
"27-06-2014","MA",12365
"27-06-2014","MI",12586
"27-06-2014","MN",7856
"27-06-2014","MS",2945
"27-06-2014","MO",7453
"27-06-2014","MT",668
"27-06-2014","NE",2282
"27-06-2014","NV",7997
"27-06-2014","NH",1698
"27-06-2014","NJ",17231
"27-06-2014","NM",1960
"27-06-2014","NY",42765
"27-06-2014","NC",13084
"27-06-2014","ND",936
"27-06-2014","OH",14502
"27-06-2014","OK",5098
"27-06-2014","OR",8216
"27-06-2014","PA",17645
"27-06-2014","RI",2324
"27-06-2014","SC",8066
"27-06-2014","SD",890
"27-06-2014","TN",9130
"27-06-2014","TX",41294
"27-06-2014","UT",3114
"27-06-2014","VT",811
"27-06-2014","VA",11983
"27-06-2014","WA",9311
"27-06-2014","WV",2102
"27-06-2014","WI",7880
"27-06-2014","WY",564
"27-06-2014","AS",NA
"27-06-2014","GU",NA
"27-06-2014","MP",NA
"27-06-2014","PR",NA
"27-06-2014","UM",NA
"27-06-2014","VI",NA
"28-06-2014","AL",5547
"28-06-2014","AK",5
"28-06-2014","AZ",8567
"28-06-2014","AR",2694
"28-06-2014","CA",86091
"28-06-2014","CO",7750
"28-06-2014","CT",6422
"28-06-2014","DE",1251
"28-06-2014","DC",6077
"28-06-2014","FL",42411
"28-06-2014","GA",19182
"28-06-2014","HI",NA
"28-06-2014","ID",1324
"28-06-2014","IL",22005
"28-06-2014","IN",7319
"28-06-2014","IA",3776
"28-06-2014","KS",3811
"28-06-2014","KY",6853
"28-06-2014","LA",6593
"28-06-2014","ME",2080
"28-06-2014","MD",10150
"28-06-2014","MA",13845
"28-06-2014","MI",12364
"28-06-2014","MN",8088
"28-06-2014","MS",2668
"28-06-2014","MO",7552
"28-06-2014","MT",611
"28-06-2014","NE",2738
"28-06-2014","NV",9161
"28-06-2014","NH",1857
"28-06-2014","NJ",20559
"28-06-2014","NM",2456
"28-06-2014","NY",52441
"28-06-2014","NC",13271
"28-06-2014","ND",976
"28-06-2014","OH",15702
"28-06-2014","OK",5633
"28-06-2014","OR",8318
"28-06-2014","PA",16934
"28-06-2014","RI",2540
"28-06-2014","SC",8026
"28-06-2014","SD",905
"28-06-2014","TN",8716
"28-06-2014","TX",45053
"28-06-2014","UT",3709
"28-06-2014","VT",919
"28-06-2014","VA",12906
"28-06-2014","WA",10993
"28-06-2014","WV",1807
"28-06-2014","WI",7761
"28-06-2014","WY",518
"28-06-2014","AS",NA
"28-06-2014","GU",NA
"28-06-2014","MP",NA
"28-06-2014","PR",NA
"28-06-2014","UM",NA
"28-06-2014","VI",NA
"29-06-2014","AL",6406
"29-06-2014","AK",NA
"29-06-2014","AZ",8443
"29-06-2014","AR",2806
"29-06-2014","CA",81090
"29-06-2014","CO",7401
"29-06-2014","CT",6061
"29-06-2014","DE",1822
"29-06-2014","DC",5926
"29-06-2014","FL",39640
"29-06-2014","GA",22653
"29-06-2014","HI",NA
"29-06-2014","ID",1341
"29-06-2014","IL",20625
"29-06-2014","IN",7061
"29-06-2014","IA",3706
"29-06-2014","KS",4099
"29-06-2014","KY",6285
"29-06-2014","LA",7815
"29-06-2014","ME",1699
"29-06-2014","MD",10864
"29-06-2014","MA",13210
"29-06-2014","MI",12386
"29-06-2014","MN",7454
"29-06-2014","MS",3400
"29-06-2014","MO",7096
"29-06-2014","MT",638
"29-06-2014","NE",2284
"29-06-2014","NV",8391
"29-06-2014","NH",1627
"29-06-2014","NJ",19515
"29-06-2014","NM",2221
"29-06-2014","NY",47555
"29-06-2014","NC",14982
"29-06-2014","ND",865
"29-06-2014","OH",15611
"29-06-2014","OK",5474
"29-06-2014","OR",7709
"29-06-2014","PA",16782
"29-06-2014","RI",2483
"29-06-2014","SC",8917
"29-06-2014","SD",806
"29-06-2014","TN",9370
"29-06-2014","TX",47635
"29-06-2014","UT",2985
"29-06-2014","VT",751
"29-06-2014","VA",12857
"29-06-2014","WA",10649
"29-06-2014","WV",1945
"29-06-2014","WI",8042
"29-06-2014","WY",535
"29-06-2014","AS",NA
"29-06-2014","GU",NA
"29-06-2014","MP",NA
"29-06-2014","PR",NA
"29-06-2014","UM",NA
"29-06-2014","VI",NA
"30-06-2014","AL",6263
"30-06-2014","AK",5
"30-06-2014","AZ",9376
"30-06-2014","AR",2850
"30-06-2014","CA",76420
"30-06-2014","CO",8255
"30-06-2014","CT",6153
"30-06-2014","DE",1474
"30-06-2014","DC",6241
"30-06-2014","FL",41088
"30-06-2014","GA",21426
"30-06-2014","HI",NA
"30-06-2014","ID",1677
"30-06-2014","IL",23090
"30-06-2014","IN",8417
"30-06-2014","IA",4493
"30-06-2014","KS",3908
"30-06-2014","KY",5432
"30-06-2014","LA",6760
"30-06-2014","ME",2316
"30-06-2014","MD",9342
"30-06-2014","MA",14139
"30-06-2014","MI",13926
"30-06-2014","MN",8159
"30-06-2014","MS",2713
"30-06-2014","MO",7964
"30-06-2014","MT",735
"30-06-2014","NE",2688
"30-06-2014","NV",7491
"30-06-2014","NH",1704
"30-06-2014","NJ",20601
"30-06-2014","NM",1984
"30-06-2014","NY",44793
"30-06-2014","NC",13897
"30-06-2014","ND",1242
"30-06-2014","OH",17897
"30-06-2014","OK",5882
"30-06-2014","OR",8418
"30-06-2014","PA",17029
"30-06-2014","RI",2164
"30-06-2014","SC",9259
"30-06-2014","SD",962
"30-06-2014","TN",9071
"30-06-2014","TX",44780
"30-06-2014","UT",2889
"30-06-2014","VT",965
"30-06-2014","VA",12566
"30-06-2014","WA",10513
"30-06-2014","WV",2012
"30-06-2014","WI",9327
"30-06-2014","WY",500
"30-06-2014","AS",NA
"30-06-2014","GU",NA
"30-06-2014","MP",NA
"30-06-2014","PR",NA
"30-06-2014","UM",NA
"30-06-2014","VI",NA
"01-07-2014","AL",7806
"01-07-2014","AK",3
"01-07-2014","AZ",10392
"01-07-2014","AR",3619
"01-07-2014","CA",90703
"01-07-2014","CO",9426
"01-07-2014","CT",7581
"01-07-2014","DE",1816
"01-07-2014","DC",7914
"01-07-2014","FL",48451
"01-07-2014","GA",22927
"01-07-2014","HI",NA
"01-07-2014","ID",1940
"01-07-2014","IL",23797
"01-07-2014","IN",9999
"01-07-2014","IA",5285
"01-07-2014","KS",5580
"01-07-2014","KY",8015
"01-07-2014","LA",7488
"01-07-2014","ME",2333
"01-07-2014","MD",12344
"01-07-2014","MA",16987
"01-07-2014","MI",17038
"01-07-2014","MN",9606
"01-07-2014","MS",2973
"01-07-2014","MO",10583
"01-07-2014","MT",924
"01-07-2014","NE",3248
"01-07-2014","NV",8453
"01-07-2014","NH",2326
"01-07-2014","NJ",22359
"01-07-2014","NM",2616
"01-07-2014","NY",51262
"01-07-2014","NC",18380
"01-07-2014","ND",1447
"01-07-2014","OH",20833
"01-07-2014","OK",7331
"01-07-2014","OR",9886
"01-07-2014","PA",22366
"01-07-2014","RI",2509
"01-07-2014","SC",10512
"01-07-2014","SD",1056
"01-07-2014","TN",11942
"01-07-2014","TX",58265
"01-07-2014","UT",4079
"01-07-2014","VT",1161
"01-07-2014","VA",16151
"01-07-2014","WA",12861
"01-07-2014","WV",2564
"01-07-2014","WI",9048
"01-07-2014","WY",696
"01-07-2014","AS",NA
"01-07-2014","GU",NA
"01-07-2014","MP",NA
"01-07-2014","PR",NA
"01-07-2014","UM",NA
"01-07-2014","VI",NA
"02-07-2014","AL",7438
"02-07-2014","AK",NA
"02-07-2014","AZ",9786
"02-07-2014","AR",3060
"02-07-2014","CA",77587
"02-07-2014","CO",8683
"02-07-2014","CT",6523
"02-07-2014","DE",1486
"02-07-2014","DC",4941
"02-07-2014","FL",39666
"02-07-2014","GA",16313
"02-07-2014","HI",NA
"02-07-2014","ID",1697
"02-07-2014","IL",19185
"02-07-2014","IN",7531
"02-07-2014","IA",3766
"02-07-2014","KS",3763
"02-07-2014","KY",5659
"02-07-2014","LA",6679
"02-07-2014","ME",2222
"02-07-2014","MD",9510
"02-07-2014","MA",13450
"02-07-2014","MI",13343
"02-07-2014","MN",7796
"02-07-2014","MS",2941
"02-07-2014","MO",8394
"02-07-2014","MT",698
"02-07-2014","NE",2322
"02-07-2014","NV",8183
"02-07-2014","NH",1846
"02-07-2014","NJ",20956
"02-07-2014","NM",2307
"02-07-2014","NY",42082
"02-07-2014","NC",15150
"02-07-2014","ND",1280
"02-07-2014","OH",15844
"02-07-2014","OK",5706
"02-07-2014","OR",9491
"02-07-2014","PA",18407
"02-07-2014","RI",2225
"02-07-2014","SC",9149
"02-07-2014","SD",1023
"02-07-2014","TN",8904
"02-07-2014","TX",43856
"02-07-2014","UT",2895
"02-07-2014","VT",842
"02-07-2014","VA",12600
"02-07-2014","WA",9735
"02-07-2014","WV",1887
"02-07-2014","WI",8685
"02-07-2014","WY",506
"02-07-2014","AS",NA
"02-07-2014","GU",NA
"02-07-2014","MP",NA
"02-07-2014","PR",NA
"02-07-2014","UM",NA
"02-07-2014","VI",NA
"03-07-2014","AL",5079
"03-07-2014","AK",5
"03-07-2014","AZ",8308
"03-07-2014","AR",2665
"03-07-2014","CA",66355
"03-07-2014","CO",7245
"03-07-2014","CT",4860
"03-07-2014","DE",1613
"03-07-2014","DC",4663
"03-07-2014","FL",35600
"03-07-2014","GA",14146
"03-07-2014","HI",NA
"03-07-2014","ID",1188
"03-07-2014","IL",17282
"03-07-2014","IN",7483
"03-07-2014","IA",3587
"03-07-2014","KS",3247
"03-07-2014","KY",5093
"03-07-2014","LA",6592
"03-07-2014","ME",1879
"03-07-2014","MD",8185
"03-07-2014","MA",12387
"03-07-2014","MI",11833
"03-07-2014","MN",7314
"03-07-2014","MS",2386
"03-07-2014","MO",7222
"03-07-2014","MT",727
"03-07-2014","NE",2217
"03-07-2014","NV",7041
"03-07-2014","NH",1531
"03-07-2014","NJ",15989
"03-07-2014","NM",1767
"03-07-2014","NY",38037
"03-07-2014","NC",13851
"03-07-2014","ND",859
"03-07-2014","OH",13075
"03-07-2014","OK",4745
"03-07-2014","OR",8058
"03-07-2014","PA",16023
"03-07-2014","RI",1916
"03-07-2014","SC",7109
"03-07-2014","SD",658
"03-07-2014","TN",7666
"03-07-2014","TX",37724
"03-07-2014","UT",3009
"03-07-2014","VT",778
"03-07-2014","VA",11055
"03-07-2014","WA",8351
"03-07-2014","WV",1751
"03-07-2014","WI",7175
"03-07-2014","WY",461
"03-07-2014","AS",NA
"03-07-2014","GU",NA
"03-07-2014","MP",NA
"03-07-2014","PR",NA
"03-07-2014","UM",NA
"03-07-2014","VI",NA
"04-07-2014","AL",6400
"04-07-2014","AK",NA
"04-07-2014","AZ",9598
"04-07-2014","AR",3184
"04-07-2014","CA",94226
"04-07-2014","CO",9493
"04-07-2014","CT",7035
"04-07-2014","DE",1659
"04-07-2014","DC",8354
"04-07-2014","FL",50018
"04-07-2014","GA",18891
"04-07-2014","HI",NA
"04-07-2014","ID",1646
"04-07-2014","IL",23891
"04-07-2014","IN",8558
"04-07-2014","IA",4401
"04-07-2014","KS",4246
"04-07-2014","KY",6189
"04-07-2014","LA",9277
"04-07-2014","ME",2469
"04-07-2014","MD",9939
"04-07-2014","MA",15142
"04-07-2014","MI",14044
"04-07-2014","MN",8639
"04-07-2014","MS",3049
"04-07-2014","MO",9533
"04-07-2014","MT",932
"04-07-2014","NE",2687
"04-07-2014","NV",9964
"04-07-2014","NH",2098
"04-07-2014","NJ",23442
"04-07-2014","NM",2475
"04-07-2014","NY",50521
"04-07-2014","NC",17241
"04-07-2014","ND",944
"04-07-2014","OH",16802
"04-07-2014","OK",6319
"04-07-2014","OR",10316
"04-07-2014","PA",19878
"04-07-2014","RI",3066
"04-07-2014","SC",10262
"04-07-2014","SD",1005
"04-07-2014","TN",10346
"04-07-2014","TX",49136
"04-07-2014","UT",4295
"04-07-2014","VT",889
"04-07-2014","VA",14705
"04-07-2014","WA",11146
"04-07-2014","WV",2301
"04-07-2014","WI",9593
"04-07-2014","WY",770
"04-07-2014","AS",NA
"04-07-2014","GU",NA
"04-07-2014","MP",NA
"04-07-2014","PR",NA
"04-07-2014","UM",NA
"04-07-2014","VI",NA
"05-07-2014","AL",5166
"05-07-2014","AK",5
"05-07-2014","AZ",8332
"05-07-2014","AR",2593
"05-07-2014","CA",79806
"05-07-2014","CO",7849
"05-07-2014","CT",6269
"05-07-2014","DE",1607
"05-07-2014","DC",5167
"05-07-2014","FL",39402
"05-07-2014","GA",14657
"05-07-2014","HI",NA
"05-07-2014","ID",1506
"05-07-2014","IL",18654
"05-07-2014","IN",6809
"05-07-2014","IA",3513
"05-07-2014","KS",3305
"05-07-2014","KY",6036
"05-07-2014","LA",8865
"05-07-2014","ME",2400
"05-07-2014","MD",9296
"05-07-2014","MA",13194
"05-07-2014","MI",11892
"05-07-2014","MN",7843
"05-07-2014","MS",2098
"05-07-2014","MO",8236
"05-07-2014","MT",735
