"state","week","state_name","freq_trump","total_negative_trump","total_tweet_trump","incident_number","mean_usage14_15","total_pop","total_hispanic","percent_hispanic","total_chinese","percent_chinese","total_asian","percent_asian","total_under_25","total_25_44","total_45_64","total_65andover","pct_under_25","pct_25_44","pct_45_64","pct_65andover","tot_less_than_high_school","tot_high_school_grad","tot_college_associate","tot_bachelor","tot_grad_prof_degree","pct_less_than_high_school","pct_high_school_grad","pct_college_associate","pct_bachelor","pct_grad_prof_degree","unemplyment_rate","mean_HH_income","pct_below_poverty_level","election16_republicans"
"OK",13,"Oklahoma",0.0769230769230769,2,26,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",14,"Oklahoma",0.157894736842105,3,19,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OR",1,"Oregon",0.1,2,20,NA,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",2,"Oregon",0.162790697674419,7,43,1,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",3,"Oregon",0.0227272727272727,1,44,1,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",4,"Oregon",0.0588235294117647,3,51,1,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",5,"Oregon",0,0,39,NA,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",6,"Oregon",0.0740740740740741,2,27,1,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",7,"Oregon",0.0666666666666667,2,30,NA,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",8,"Oregon",0,0,27,NA,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",9,"Oregon",0,0,33,2,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",10,"Oregon",0,0,28,NA,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",11,"Oregon",0.0465116279069767,2,43,NA,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",12,"Oregon",0,0,23,NA,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",13,"Oregon",0.0769230769230769,2,26,NA,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"OR",14,"Oregon",0.157894736842105,3,19,NA,1581298,4081943,523956,12.8,40143,1,239111,5.9,1231250,1110222,1057925,682546,30.1,27.2,25.9,16.7,274182,656365,982329,583144,354673,9.6,23,34.5,20.5,12.4,6,80040,14.1,NA
"PA",1,"Pennsylvania",0.1,2,20,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",2,"Pennsylvania",0.162790697674419,7,43,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",3,"Pennsylvania",0.0227272727272727,1,44,1,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",4,"Pennsylvania",0.0588235294117647,3,51,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",5,"Pennsylvania",0,0,39,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",6,"Pennsylvania",0.0740740740740741,2,27,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",7,"Pennsylvania",0.0666666666666667,2,30,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",8,"Pennsylvania",0,0,27,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",9,"Pennsylvania",0,0,33,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",10,"Pennsylvania",0,0,28,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",11,"Pennsylvania",0.0465116279069767,2,43,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",12,"Pennsylvania",0,0,23,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",13,"Pennsylvania",0.0769230769230769,2,26,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"PA",14,"Pennsylvania",0.157894736842105,3,19,NA,3182199,12791181,905156,7.1,110237,0.9,500228,3.9,3869818,3162970,3528532,2229861,30.3,24.7,27.5,17.4,874018,3133655,2168373,1661705,1083612,9.8,35.1,24.3,18.6,12.1,5.8,81549,12.8," 1"
"RI",1,"Rhode Island",0.1,2,20,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",2,"Rhode Island",0.162790697674419,7,43,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",3,"Rhode Island",0.0227272727272727,1,44,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",4,"Rhode Island",0.0588235294117647,3,51,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",5,"Rhode Island",0,0,39,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",6,"Rhode Island",0.0740740740740741,2,27,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",7,"Rhode Island",0.0666666666666667,2,30,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",8,"Rhode Island",0,0,27,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",9,"Rhode Island",0,0,33,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",10,"Rhode Island",0,0,28,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",11,"Rhode Island",0.0465116279069767,2,43,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",12,"Rhode Island",0,0,23,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",13,"Rhode Island",0.0769230769230769,2,26,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"RI",14,"Rhode Island",0.157894736842105,3,19,NA,395740.5,1056611,158858,15,9168,0.9,43553,4.1,323423,266288,292690,174210,30.6,25.2,27.8,16.5,87994,207007,194223,145595,98369,12,28.2,26.5,19.9,13.4,6.1,85527,13.1,NA
"SC",1,"South Carolina",0.1,2,20,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",2,"South Carolina",0.162790697674419,7,43,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",3,"South Carolina",0.0227272727272727,1,44,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",4,"South Carolina",0.0588235294117647,3,51,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",5,"South Carolina",0,0,39,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",6,"South Carolina",0.0740740740740741,2,27,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",7,"South Carolina",0.0666666666666667,2,30,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",8,"South Carolina",0,0,27,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",9,"South Carolina",0,0,33,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",10,"South Carolina",0,0,28,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",11,"South Carolina",0.0465116279069767,2,43,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",12,"South Carolina",0,0,23,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",13,"South Carolina",0.0769230769230769,2,26,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SC",14,"South Carolina",0.157894736842105,3,19,NA,1539144.5,4955925,275685,5.6,15480,0.3,98546,2,1570923,1252738,1303181,829083,31.7,25.3,26.3,16.7,435770,998459,1022950,588965,338858,12.9,29.5,30.2,17.4,10,6.4,70093,16," 1"
"SD",1,"South Dakota",0.1,2,20,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",2,"South Dakota",0.162790697674419,7,43,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",3,"South Dakota",0.0227272727272727,1,44,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",4,"South Dakota",0.0588235294117647,3,51,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",5,"South Dakota",0,0,39,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",6,"South Dakota",0.0740740740740741,2,27,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",7,"South Dakota",0.0666666666666667,2,30,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",8,"South Dakota",0,0,27,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",9,"South Dakota",0,0,33,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",10,"South Dakota",0,0,28,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",11,"South Dakota",0.0465116279069767,2,43,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",12,"South Dakota",0,0,23,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",13,"South Dakota",0.0769230769230769,2,26,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"SD",14,"South Dakota",0.157894736842105,3,19,NA,142824,864289,31995,3.7,1782,0.2,15941,1.8,297206,213892,216383,136808,34.3,24.7,25,15.8,46944,173262,185400,112426,49051,8.3,30.6,32.7,19.8,8.6,3.5,73768,13.6," 1"
"TN",1,"Tennessee",0.1,2,20,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",2,"Tennessee",0.162790697674419,7,43,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",3,"Tennessee",0.0227272727272727,1,44,1,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",4,"Tennessee",0.0588235294117647,3,51,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",5,"Tennessee",0,0,39,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",6,"Tennessee",0.0740740740740741,2,27,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",7,"Tennessee",0.0666666666666667,2,30,1,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",8,"Tennessee",0,0,27,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",9,"Tennessee",0,0,33,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",10,"Tennessee",0,0,28,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",11,"Tennessee",0.0465116279069767,2,43,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",12,"Tennessee",0,0,23,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",13,"Tennessee",0.0769230769230769,2,26,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TN",14,"Tennessee",0.157894736842105,3,19,NA,1762788,6651089,352402,5.3,19742,0.3,142769,2.1,2120383,1731187,1754306,1045213,31.9,26,26.4,15.7,590270,1467848,1266537,762299,443752,13,32.4,27.9,16.8,9.8,5.9,71458,16.1," 1"
"TX",1,"Texas",0.1,2,20,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",2,"Texas",0.162790697674419,7,43,1,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",3,"Texas",0.0227272727272727,1,44,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",4,"Texas",0.0588235294117647,3,51,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",5,"Texas",0,0,39,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",6,"Texas",0.0740740740740741,2,27,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",7,"Texas",0.0666666666666667,2,30,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",8,"Texas",0,0,27,1,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",9,"Texas",0,0,33,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",10,"Texas",0,0,28,1,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",11,"Texas",0.0465116279069767,2,43,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",12,"Texas",0,0,23,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",13,"Texas",0.0769230769230769,2,26,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"TX",14,"Texas",0.157894736842105,3,19,NA,8119980.5,27885195,10921556,39.2,210148,0.8,1507792,5.4,10069836,7861879,6615666,3337814,36.2,28.2,23.7,12,2993432,4448881,5153577,3409836,1809633,16.8,25,28.9,19.1,10.2,5.4,84221,15.5," 1"
"UT",1,"Utah",0.1,2,20,NA,625179.5,3045350,422123,13.9,14647,0.5,103138,3.4,1263285,860275,601521,320269,41.6,28.3,19.8,10.5,143360,407324,638721,391237,201423,8.1,22.9,35.9,22,11.3,3.9,87053,10.3," 1"
"UT",2,"Utah",0.162790697674419,7,43,NA,625179.5,3045350,422123,13.9,14647,0.5,103138,3.4,1263285,860275,601521,320269,41.6,28.3,19.8,10.5,143360,407324,638721,391237,201423,8.1,22.9,35.9,22,11.3,3.9,87053,10.3," 1"
